baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	ens_gene_id	entrez_gene_id
626.529485905637	-0.351852434066187	0.111706459061452	0.00163385124998353	0.0162724760734298	EARS2	ENSG00000103356	124454
1650.59230627248	-0.262352757963175	0.0833084537799489	0.00163733069593425	0.0163016392857831	EIF2A	ENSG00000144895	83939
945.892553940389	-0.426094472263259	0.135330719453426	0.00164087066581649	0.0163313852535152	HLTF	ENSG00000071794	6596
1383.33256428352	0.236863212231611	0.0752615615519443	0.00164841973614365	0.0163998736843262	ZDHHC3	ENSG00000163812	51304
16026.5661261764	0.415912541273457	0.132156469856003	0.00164886115872512	0.0163998736843262	ASPH	ENSG00000198363	444
212.261785151446	-0.442131905942312	0.140505025732572	0.0016510523342682	0.0164161457714561	NA	ENSG00000130699	NA
367.341190373822	-0.531402756785327	0.16891776814439	0.00165562029964803	0.0164560310119638	HDAC4	ENSG00000068024	9759
170.669662741843	-0.555825903049982	0.176707179008759	0.00165824137727894	0.0164765448676539	BUD13	ENSG00000137656	84811
730.17955065036	0.872664140223458	0.27744682611004	0.00165894849506056	0.0164780339264161	NA	ENSG00000256618	NA
852.776409781427	-0.441020776670935	0.140226055164451	0.00166047023960303	0.0164876108076096	BRD3	ENSG00000169925	8019
25.5198417171225	-1.4468908452063	0.460086495008528	0.001661870304627	0.0164959734500908	NECAB1	ENSG00000123119	64168
47.8381736318561	-1.0154571984262	0.322920233159104	0.00166310128249862	0.0165026526588873	ZBTB42	ENSG00000179627	100128927
273.656666686364	-0.449543421105977	0.143032616713519	0.00167258168626604	0.0165911574850342	LIN54	ENSG00000189308	132660
1721.01731162167	-0.295453759007176	0.0940123574357023	0.00167390477614525	0.0165987136923592	NA	ENSG00000243547	NA
1101.67899896477	0.299635796138292	0.0953466248043521	0.00167457544109771	0.0165997974499696	SEC24B	ENSG00000138802	10427
134.030259975974	0.632781460684269	0.20138499220292	0.00167713208449233	0.016619569617439	NA	ENSG00000258509	NA
1526.98413543328	0.280655410008556	0.0893300529518666	0.00167923927737676	0.0166348761916351	HBS1L	ENSG00000112339	10767
173.850651275761	-0.500047961197477	0.159196239430922	0.00168326633172413	0.0166691846714945	CASP6	ENSG00000138794	839
1445.0914675225	0.987654095489589	0.314445526231722	0.00168407326254415	0.0166715923580283	BHLHE40	ENSG00000134107	8553
758.935510423558	-0.274643492560321	0.0874460276170008	0.00168533043856155	0.0166745643705367	NA	ENSG00000136709	NA
11.1036706736916	1.36284577680251	0.433931912661663	0.00168550128182395	0.0166745643705367	ZFHX4-AS1	ENSG00000253661	100192378
335.637911940285	0.509087713864201	0.162136540476722	0.00169022627894688	0.0167107311177193	MOSPD1	ENSG00000101928	56180
806.665668459311	-0.339098662934137	0.107998028481545	0.00169028734437262	0.0167107311177193	CHTOP	ENSG00000160679	26097
12.2906314207263	1.40947351396337	0.448921442407025	0.00169127536114108	0.0167149105711704	ENPP5	ENSG00000112796	59084
199.44939020247	-0.445368346300695	0.141886571934153	0.00169580920295192	0.0167485230899426	ING3	ENSG00000071243	54556
1388.08838195238	0.826467433208401	0.263293209699172	0.00169547316227187	0.0167485230899426	HK2	ENSG00000159399	3099
14391.3666478908	0.552230483002107	0.175941857895003	0.00169693248346674	0.0167540212140606	DYNC1H1	ENSG00000197102	1778
10.6936940970873	-1.49648623124369	0.477070379873408	0.00170788110654108	0.0168564900935981	TLR5	ENSG00000187554	7100
53.8265840636877	-0.839262241656569	0.267606544991011	0.00171164229658109	0.0168879755455131	NA	ENSG00000260641	NA
118.451497920716	0.87539845265664	0.279175580949046	0.00171470483183068	0.0169101490677602	PCDHGA2	ENSG00000081853	56113
4469.12556836072	0.514231543206551	0.163997848240029	0.00171503338025746	0.0169101490677602	TWSG1	ENSG00000128791	57045
1020.96178312953	0.659418219197249	0.210366051208953	0.00172075219089991	0.0169608807616368	UST	ENSG00000111962	10090
870.326784171126	-0.760585358981669	0.242649514385488	0.00172146150901483	0.0169622182011225	MAPKAPK3	ENSG00000114738	7867
3252.10521696166	0.475213173276353	0.151650152245319	0.00172667315325695	0.0170079031118615	CNIH	ENSG00000100528	10175
4014.51897831072	0.507103429305578	0.161864315064943	0.00173093077800619	0.0170429628807904	NA	ENSG00000134970	NA
881.729575364902	0.438764533718339	0.140054401794627	0.00173138520439278	0.0170429628807904	STK39	ENSG00000198648	27347
1466.43909667686	0.632595539824557	0.202085850978741	0.00174609624680162	0.0171820519194423	STX12	ENSG00000117758	23673
694.652864900792	-0.311383070769703	0.0994971246265866	0.00175063228455756	0.0172209569708473	DDX27	ENSG00000124228	55661
32.2641579157119	1.63706757386094	0.523138952584769	0.00175213222667426	0.0172299800275217	MYCT1	ENSG00000120279	80177
562.606469857327	0.442518660031794	0.141417020300486	0.00175297638429529	0.0172325504267326	ZDHHC20	ENSG00000180776	253832
101.694445993494	0.718894144794412	0.229757326129843	0.00175445256674324	0.0172413301424386	NA	ENSG00000214125	NA
2231.55019133015	0.453139923778292	0.144838117282125	0.0017564375009542	0.0172551019612013	ERBB2IP	ENSG00000112851	55914
317.361078874308	-0.692623046176703	0.221430757186589	0.00176033615231682	0.0172876585931612	H2AFY2	ENSG00000099284	55506
80.2446054286073	0.69615132297423	0.222581066389534	0.00176221593219641	0.0173003735441726	C14orf28	ENSG00000179476	122525
298.142714680495	-0.762710265584217	0.243909593918532	0.00176587699303309	0.0173305617935575	ATAD3B	ENSG00000160072	83858
14.6111898632473	1.57344318710049	0.503203488597897	0.00176688428407499	0.0173346941871591	APOD	ENSG00000189058	347
320.75563148902	1.2444742254197	0.398206895456224	0.00177687187047718	0.0174268992404677	MYEOV	ENSG00000172927	26579
571.755137962587	0.45568257530285	0.145848379635992	0.00178193409253529	0.0174707530226354	HCCS	ENSG00000004961	3052
966.665169993232	-0.424895925233698	0.136032686657381	0.00178723559894499	0.0175053185362051	SNX5	ENSG00000089006	27131
24011.5638893138	0.225247529235743	0.0721120689140198	0.00178667704267368	0.0175053185362051	CD63	ENSG00000135404	967
1216.64199957102	0.427114996160472	0.136815754708489	0.00179733061265552	0.0175983662967629	HIPK3	ENSG00000110422	10114
2691.81350546542	0.364840988449029	0.116883419836859	0.00179987709596328	0.0176174663116962	GRSF1	ENSG00000132463	2926
333.291722392794	-0.433072804800055	0.138757721366516	0.00180194122118437	0.0176318338552025	AKAP1	ENSG00000121057	8165
47.9387694934626	0.888639038465916	0.284795484348014	0.00180684839008008	0.0176740016191425	FLJ35024	ENSG00000236404	401491
758.71578269485	0.383254519098172	0.122861168369709	0.00181212801114891	0.0177197834952623	PNPLA8	ENSG00000135241	50640
738.587053404843	1.35226891880131	0.433571286782679	0.00181522681790468	0.0177442171918814	NA	ENSG00000248187	NA
597.838782596703	0.724874004108073	0.232463146299011	0.00181939571230498	0.0177790916103299	SLC41A2	ENSG00000136052	84102
48.5047147019785	-0.775988587233831	0.248883473969221	0.00182157496784309	0.0177945067060192	NA	ENSG00000232387	NA
1530.63381559077	0.342683382265967	0.109920091690785	0.001823497519541	0.0178074047730606	SLC9A1	ENSG00000090020	6548
1315.33637802728	0.453790336892615	0.145571014536079	0.00182508026761954	0.0178169770595938	CEP170	ENSG00000143702	9859
841.07081429033	0.262840473594343	0.084328624541699	0.00182788670627725	0.0178384851170358	NA	ENSG00000180771	NA
908.199979959431	-0.516196127847586	0.165657940100301	0.00183299808074135	0.0178824656045931	NA	ENSG00000260290	NA
12.8414846197222	-1.63364806160208	0.524341990054956	0.00183561411310118	0.017896178478207	PAK3	ENSG00000077264	5063
113.786752347933	0.543239076285885	0.174359266963733	0.00183552017607206	0.017896178478207	NA	ENSG00000213076	NA
20.670238003238	-1.19253487054986	0.382800046830895	0.00183761357772503	0.0179097671368916	SOCS1	ENSG00000185338	8651
169.355791732904	-1.03205915629279	0.331307611422854	0.00183877260166341	0.0179151584287272	BRCA2	ENSG00000139618	675
94.3204221719244	-0.635000138817067	0.203858663694797	0.00184004871334836	0.0179216865789562	GEMIN2	ENSG00000092208	8487
406.64965112995	0.344817246521794	0.110731810673884	0.00184578596166795	0.0179716466534479	C1orf27	ENSG00000157181	54953
84.0952676827985	0.598350934737051	0.192189289683405	0.0018498169783538	0.0180049664417122	NA	ENSG00000220412	NA
1878.41700153696	-1.01541699645035	0.326217163079243	0.00185382753092073	0.0180380651824041	ANGPTL2	ENSG00000136859	23452
13.3970587754332	1.29544597824721	0.416195088539117	0.00185451484509875	0.0180388170952533	NA	ENSG00000233695	NA
174.967965293176	0.437943185967147	0.140724344745279	0.0018578413376941	0.018065231290896	NA	ENSG00000231434	NA
2867.87292709937	1.4257467512549	0.458183974377702	0.00185991867342947	0.0180794855928039	MEST	ENSG00000106484	4232
407.576686594193	-0.945797547352763	0.30398692779348	0.00186259336515331	0.0180995352637474	HELZ2	ENSG00000130589	85441
275.30088746961	-0.385092142812362	0.123786243073979	0.0018648993141804	0.0181159897241506	NMI	ENSG00000123609	9111
25.3944517197487	-1.0784730691971	0.346717536981642	0.00186755993632378	0.0181358776082411	LOC100127983	ENSG00000253250	100127983
31233.9724589623	0.456812774908474	0.146921816584224	0.00187579720684734	0.0182098894965449	S100A6	ENSG00000197956	6277
7084.87427778447	0.559395443070455	0.179947976743333	0.00187943631954741	0.0182392293958047	ALDH1L2	ENSG00000136010	160428
61.9105762730374	-0.816708794532918	0.262732697854705	0.00188029465744165	0.0182415725133037	ARG2	ENSG00000081181	384
1235.63462751948	-0.461639869175575	0.148519423194509	0.00188180048948992	0.0182501936615995	KEAP1	ENSG00000079999	9817
403.592196947444	-0.606173135090485	0.195028641087994	0.00188279265451645	0.0182538291128037	LUC7L	ENSG00000007392	55692
14.4084281491876	1.53124331175708	0.492924033925274	0.00189349045896995	0.0183455153577135	GALNT12	ENSG00000119514	79695
1380.18464156666	0.248892547489292	0.0801203874131483	0.0018932778535674	0.0183455153577135	SNX33	ENSG00000173548	257364
702.084335172114	0.410533043736941	0.132175330569711	0.0018965385849858	0.018369029137907	CAP2	ENSG00000112186	10486
215.952099237391	-0.596728272010168	0.192238732017791	0.00190858729894063	0.0184796746659052	GPR161	ENSG00000143147	23432
37.3165495184533	-1.20582949926812	0.388576774487003	0.00191443459940363	0.0185269688283526	HECW1	ENSG00000002746	23072
2545.44266842174	1.00866484227446	0.325189869526066	0.00192366036093551	0.018601254700086	PRUNE2	ENSG00000106772	158471
1674.20163373005	0.423083312708269	0.13642209745269	0.00192685086346428	0.0186260150482638	BCAP29	ENSG00000075790	55973
44.23198949307	0.796832492726306	0.257120680680317	0.00194135506408379	0.0187600879885482	LOC641367	ENSG00000269845	641367
829.502037592561	-0.351417353219471	0.113408167651081	0.00194374828934778	0.0187770783783123	PCCB	ENSG00000114054	5096
11.7848582472086	-1.40644046937966	0.454066797662368	0.0019520598727649	0.0188512117693201	STAP2	ENSG00000178078	55620
74.4664808768664	-0.833749422174683	0.269194393212289	0.00195356681148559	0.0188596051634439	HOXA11-AS	ENSG00000240990	221883
1386.32130304893	-1.06371891957962	0.343483397526812	0.00195584283659654	0.018869262937025	CCBE1	ENSG00000183287	147372
68.0149224707837	0.638686385395668	0.206236978762909	0.00195584345289082	0.018869262937025	NA	ENSG00000258805	NA
554.50153872882	-1.30214800362212	0.420501259266001	0.00195716448786341	0.0188758492844491	CFI	ENSG00000205403	3426
365.178976443782	-0.686891770428644	0.221825497863553	0.00195792719892267	0.0188770483443572	NA	ENSG00000182179	NA
14991.9857079639	0.479997060395728	0.15509732522243	0.00196937695253115	0.0189812504844674	SPOCK1	ENSG00000152377	6695
107.429687495612	0.897440726536788	0.290023400812909	0.001972290201206	0.0189984227124224	TNIK	ENSG00000154310	23043
518.11910434212	0.773080100699175	0.249840330527632	0.00197280113676147	0.0189984227124224	ABHD15	ENSG00000168792	116236
292.613979481465	0.648833247166521	0.209689730218307	0.00197308610584542	0.0189984227124224	MAFK	ENSG00000198517	7975
80.0322624300162	-0.75958421753	0.245512196939994	0.00197560245846664	0.0190164598622587	NA	ENSG00000259397	NA
4233.63797416756	-0.509029693135465	0.164537094873605	0.0019767207069889	0.0190210319901274	HNRNPUL1	ENSG00000105323	11100
48.4043738468985	-1.05762837871649	0.341940702070917	0.00198132835304673	0.0190591670135301	PRTG	ENSG00000166450	283659
3816.40064106606	0.61771476537012	0.199735811147258	0.00198371896197754	0.0190653954371647	MGAT4B	ENSG00000161013	11282
684.995894204932	1.29105236694856	0.41744881879921	0.00198331076960395	0.0190653954371647	DMD	ENSG00000198947	1756
7587.71277165789	0.655209658366491	0.211861606701694	0.00198391010348853	0.0190653954371647	DCTN1	ENSG00000204843	1639
523.103990598403	-0.519230357772549	0.167931823117215	0.00198872039598599	0.019097773697297	CHERP	ENSG00000085872	10523
667.428771184661	-0.413998660192783	0.133908868439827	0.00199050857406389	0.019097773697297	MRPS7	ENSG00000125445	51081
113.535736719575	-1.01333266265054	0.327733097567073	0.00198849790045243	0.019097773697297	BCL2L12	ENSG00000126453	83596
1142.76339196061	-0.383120379090136	0.123917667723563	0.00198991548338481	0.019097773697297	FKBP11	ENSG00000134285	51303
155.465804731271	-0.482111982561969	0.155939043945639	0.00199034329026805	0.019097773697297	NA	ENSG00000249858	NA
678.000570886247	-0.480244249675099	0.155403541470962	0.00199951448792777	0.0191779576412663	TAF6	ENSG00000106290	6878
1459.53678637513	0.66506045759098	0.215256403627357	0.00200412829208317	0.0192159771714978	BACE2	ENSG00000182240	25825
434.872872796761	0.404975353710288	0.131090016592166	0.00200634066888897	0.0192247224818687	WDR44	ENSG00000131725	54521
1259.33948914134	-0.383987266621776	0.124311380242579	0.00200889016888863	0.0192429161950233	SMARCD2	ENSG00000108604	6603
1789.70142799712	0.305849578945823	0.0990302467577871	0.00201206191641374	0.0192495297105513	DYNLRB1	ENSG00000125971	83658
107.894640775004	0.66499778403506	0.215313939093734	0.00201167545559831	0.0192495297105513	ZNF35	ENSG00000169981	7584
342.168548117037	-0.724522674173163	0.23457973285785	0.00201102833980225	0.0192495297105513	BOK	ENSG00000176720	666
22.8525779809238	-1.29171552314122	0.418243691428699	0.00201218452266872	0.0192495297105513	NA	ENSG00000214035	NA
345.957246700911	-1.34794282564855	0.436492286171135	0.00201423596470081	0.0192629228577629	STMN3	ENSG00000197457	50861
30761.667363965	0.685216170476795	0.221907184429614	0.00201609989007521	0.0192745146296554	CALD1	ENSG00000122786	800
328.779827993003	-0.360205506979551	0.116679432167395	0.00202093763565137	0.0193145203252137	RNF168	ENSG00000163961	165918
152.137712089766	-0.648190489702302	0.210003168611036	0.00202476991833205	0.0193448938562451	SUV39H2	ENSG00000152455	79723
147.049103594872	-0.702710714604417	0.227748162839607	0.00203228952784907	0.0194104655486101	CABLES2	ENSG00000149679	81928
180.254457989258	0.751011511080226	0.243458899364909	0.00203718613919158	0.0194509506412319	ZNF773	ENSG00000152439	374928
1803.40777667402	0.412471768548548	0.13372047003414	0.00203838340944475	0.0194560998764626	COPS8	ENSG00000198612	10920
287.095806505775	-0.617442878301434	0.200243324150314	0.00204606560661993	0.0195231235843019	C2orf68	ENSG00000168887	388969
855.274825918275	-0.456246231277882	0.147986980155943	0.00204914120249598	0.0195461630186472	RNF26	ENSG00000173456	79102
23.1462319471802	-1.16099466344159	0.376590534670422	0.00204987252388555	0.0195468334509177	ACOT11	ENSG00000162390	26027
95.5987223126777	0.551662026721256	0.17899311399927	0.00205594580686995	0.0195984260184218	NA	ENSG00000256799	NA
481.265210849091	-0.512359116215874	0.166249973187742	0.00205711671456596	0.0196032682080939	AMBRA1	ENSG00000110497	55626
735.593104243871	-0.450190142489867	0.146091727277827	0.00205920300454331	0.0196168275916062	PTGES2	ENSG00000148334	80142
1555.09305032362	-0.295572164571442	0.095921708866674	0.00206036804599245	0.0196216048695642	HN1L	ENSG00000206053	90861
7114.00531814126	0.330182078694847	0.107236079246489	0.00207682440130002	0.0197719567116682	PRKAR1A	ENSG00000108946	5573
1654.15158497743	-0.798492047471	0.259342785403619	0.00207762252589458	0.0197731889574196	SBNO2	ENSG00000064932	22904
494.083517921064	-0.538711216311942	0.175019918147283	0.00208395281658211	0.0198270543070569	PPFIA4	ENSG00000143847	8497
82.0259452837478	-0.659682310221142	0.214356610504891	0.00208745356788782	0.0198539729824519	HDDC3	ENSG00000184508	374659
3559.80601424777	0.485394988890136	0.157739324586748	0.00208957098845053	0.019867721584721	ARHGEF2	ENSG00000116584	9181
1358.64488144925	-0.542995965475351	0.176478504374147	0.00209208182832946	0.019882710914243	PSIP1	ENSG00000164985	11168
16.4909273473661	-1.54887994713326	0.503409286832672	0.00209249226801231	0.019882710914243	PIWIL2	ENSG00000197181	55124
1444.48498974901	0.367008704739989	0.119304263401986	0.00209628109169129	0.01990591903703	AP3S1	ENSG00000177879	1176
15.0942009191401	-1.60525106301991	0.521811981352631	0.00209585689834788	0.01990591903703	NA	ENSG00000236484	NA
3361.63691038163	0.707978333997154	0.230159426508911	0.00209773578790381	0.0199133378004223	TMEM167A	ENSG00000174695	153339
726.895964065498	-0.334946347140567	0.108900892945165	0.00210009866289981	0.0199264111550413	CEP164	ENSG00000110274	22897
125.943173683906	-0.604763280679654	0.196629587343963	0.00210046072270084	0.0199264111550413	KBTBD4	ENSG00000123444	55709
209.679740948161	-0.447705119554037	0.145570124008792	0.00210129581759408	0.019927940130294	NA	ENSG00000234985	NA
157.336436561132	1.63070308304694	0.53028338605668	0.00210393877640079	0.0199466077647231	KRT14	ENSG00000186847	3861
41.6416140841408	1.54489582090283	0.502465645653677	0.00210764024460669	0.0199752955234037	NCKAP5	ENSG00000176771	344148
86.5836488974786	-1.28250035491237	0.417167431052755	0.00210992865239737	0.0199841736871845	ANGPTL5	ENSG00000187151	253935
132.330919274638	0.497875664076351	0.161943744997201	0.00210944696274089	0.0199841736871845	NA	ENSG00000210140	NA
653.569205489875	-0.654441845041891	0.212905764133107	0.00211310788363455	0.0200078770794344	PTGER2	ENSG00000125384	5732
227.0543794135	-0.700340447246435	0.227885863897732	0.00211771487323659	0.0200450796419994	AP4M1	ENSG00000221838	9179
998.179741803452	0.250695990441947	0.0815868866654354	0.00212097098890253	0.0200630557075649	TBL2	ENSG00000106638	26608
66622.0111334938	0.180734117950851	0.0588182397544173	0.00212091600573305	0.0200630557075649	COX3	ENSG00000198938	4514
282.030732758828	0.586562592321051	0.191009677242346	0.00213448389226047	0.020181473566588	ORAOV1	ENSG00000149716	220064
191.964692048724	-0.54271897270401	0.176738044589081	0.0021351933226499	0.020181473566588	ZNF511	ENSG00000198546	118472
652.650863832072	0.313478549695318	0.102086818290182	0.00213553705748575	0.020181473566588	LOXL1-AS1	ENSG00000261801	100287616
256.210896748398	-0.422178798099859	0.137566803476148	0.00214848312073781	0.0202908482530236	ZNF518A	ENSG00000177853	9849
129.960749759688	1.52482410311076	0.496923887014016	0.00215117266920824	0.0202968014768627	ABCA9	ENSG00000154258	10350
3249.72970413645	-0.424002681854498	0.138174064217929	0.00215055228946868	0.0202968014768627	SH3PXD2B	ENSG00000174705	285590
2597.58861564831	0.301295912451851	0.0981861660603015	0.00215050824138113	0.0202968014768627	DENND5A	ENSG00000184014	23258
475.049275288595	-0.599162150056474	0.195286472706335	0.00215410772094878	0.0203176698440333	DOCK4	ENSG00000128512	9732
288.648961908929	-0.505438226709718	0.164743639159078	0.0021547586280314	0.0203176698440333	DZIP3	ENSG00000198919	9666
544.949678415327	-0.336430708371911	0.109679910620723	0.00215939243454732	0.02035487226317	ZNF561	ENSG00000171469	93134
275.85478190585	-0.560006704071799	0.182596463514586	0.00216284822741469	0.0203809503137834	SUOX	ENSG00000139531	6821
676.937980027806	-0.54455388261018	0.177632673225397	0.00217220799223511	0.0204561115701886	KIAA0195	ENSG00000177728	9772
1332.84879764058	0.565936978925288	0.184646714614748	0.00217690499536822	0.020493817482661	SAMD8	ENSG00000156671	142891
3396.00026062062	-0.254796619900228	0.0831518015151514	0.00218227771041634	0.0205378586559552	SF1	ENSG00000168066	7536
48.6031519737208	-1.3626265841484	0.444982559656277	0.00219714961227557	0.0206712421364902	GPM6B	ENSG00000046653	2824
279.952545536552	0.636123556804676	0.207796676311512	0.00220393781987055	0.0207285118745459	KIAA0922	ENSG00000121210	23240
833.648300624912	0.382010549433918	0.124821534389117	0.00221001793647359	0.0207790875616928	JMY	ENSG00000152409	133746
314.041374235045	-0.51817260446674	0.169333502037094	0.00221284240243113	0.020799030464046	MRPS26	ENSG00000125901	64949
287.384585636546	0.700541457485506	0.228970386388308	0.00221685581994298	0.0208301323786825	ARL15	ENSG00000185305	54622
96.1445984414873	0.677755883353819	0.221530620019405	0.00221763755605369	0.0208308584919021	GHR	ENSG00000112964	2690
5577.94785543407	0.685104483125941	0.22394785710534	0.00221918355832319	0.020838760819186	IGFBP6	ENSG00000167779	3489
947.143003937339	1.00961777200603	0.330147545847119	0.00222759726858345	0.0209044910288838	FSTL3	ENSG00000070404	10272
121.25376886875	-0.587091953496707	0.192001657405138	0.0022300985682405	0.0209213244488805	TMEM143	ENSG00000161558	55260
62.6723581670471	-0.947724852550908	0.309957596413292	0.00223120771801836	0.0209250910947678	NEK3	ENSG00000136098	4752
1554.24961627573	-0.376199470877136	0.123071192738609	0.00223741088393035	0.0209766137722956	GTF2F1	ENSG00000125651	2962
380.377600966405	0.351033027043429	0.114848960334516	0.0022395582400237	0.0209900910166405	BBS9	ENSG00000122507	27241
293.717458667213	-0.500734768452549	0.163840644876372	0.00224138909004967	0.0210005942309153	TACO1	ENSG00000136463	51204
461.422356002532	-0.318099051018728	0.1041181317025	0.002249296818835	0.0210613384841517	RAB8A	ENSG00000167461	4218
469.575468615033	-0.645580296946158	0.211388487769248	0.00225812596091334	0.0211373170826868	CC2D2A	ENSG00000048342	57545
85.6791942993408	-0.732944367306182	0.240125131386921	0.00227062151245958	0.021247556368174	DDX26B	ENSG00000165359	203522
821.096314158809	-0.40282955364098	0.132000875711976	0.00227535152051141	0.0212850820821014	EHD3	ENSG00000013016	30845
1163.28712935926	0.525243837400758	0.172132070394905	0.00227776740801272	0.0212996195216774	BPGM	ENSG00000172331	669
174.90715655633	-0.470208065901391	0.154121676039468	0.00228165204857098	0.0213237835259937	ZBTB14	ENSG00000198081	7541
6892.81590504818	0.6829399023618	0.223929570407585	0.00228995510537085	0.0213946200523905	TPM1	ENSG00000140416	7168
66.6497843452574	0.77386652616377	0.253835604433508	0.00229840142172506	0.0214667498548358	C11orf63	ENSG00000109944	79864
607.541624558101	0.283602990650895	0.0930338893610649	0.00230075960018466	0.0214819896992297	GON4L	ENSG00000116580	54856
704.093079486304	0.366593085857451	0.120291369215603	0.00230720732897702	0.0215353916407356	RBM18	ENSG00000119446	92400
1249.98831905378	0.4267387628635	0.140069183021517	0.00231423549035247	0.0215941759071387	PNRC1	ENSG00000146278	10957
531.289204454667	0.907966674891838	0.2980801669234	0.00231870353454367	0.021629042118756	CTSF	ENSG00000174080	8722
1485.56998131573	0.241123387703206	0.0791629679672628	0.002319761706152	0.0216320888208498	GOLGA5	ENSG00000066455	9950
2053.9477450885	0.282266157582005	0.0926764255895328	0.00232126267979534	0.0216363521017422	EFCAB14	ENSG00000159658	9813
1144.46942969816	0.412327276043346	0.135381798416564	0.00232168228673751	0.0216363521017422	KIAA0232	ENSG00000170871	9778
267.439084362134	0.500589788205896	0.164379523070001	0.0023242562580267	0.0216535152961089	CRMP1	ENSG00000072832	1400
30.5831596909334	-1.55050060383736	0.509175223236739	0.00232586048721392	0.0216616360966664	MT1F	ENSG00000198417	4494
29.3224755962325	0.990372014457637	0.325325133872322	0.00233258886092717	0.0217106240533889	NA	ENSG00000234155	NA
314.281952338404	-0.605270261967057	0.198832439306004	0.00233360253919638	0.0217132243813835	DHX34	ENSG00000134815	9704
2281.97297167851	0.495207755480097	0.16268791283764	0.00233523126773715	0.0217215440663692	CMTM6	ENSG00000091317	54918
156.859581584406	1.06824389286297	0.350980460614375	0.00233766258484706	0.0217373215829961	SLC16A9	ENSG00000165449	220963
135.922860126897	-0.738899861534664	0.242810227953463	0.00234141506655326	0.0217653704866331	KIAA1614	ENSG00000135835	57710
38.411759080234	-1.01418460790494	0.333322765181177	0.00234504684432349	0.0217854336118899	FAM110A	ENSG00000125898	83541
894.743093124496	0.602571493636275	0.198039426265348	0.00234478024937447	0.0217854336118899	CASK	ENSG00000147044	8573
246.773772945304	-0.469655585197382	0.154425391655774	0.0023555068316036	0.0218757339857156	C12orf43	ENSG00000157895	64897
249.484905877813	-0.546283338121578	0.17965943836571	0.0023605992474943	0.0219161443480083	EBP	ENSG00000147155	10682
1157.45941868052	0.391147168527398	0.128647142413285	0.0023621293280022	0.0219165874581189	JKAMP	ENSG00000050130	51528
138.564150024117	-0.874777399971742	0.28770396849417	0.00236148935779624	0.0219165874581189	GTPBP3	ENSG00000130299	84705
107.696968356984	-1.20710013481794	0.397048031177071	0.0023643155283443	0.0219299906440216	RNF144A	ENSG00000151692	9781
1151.80497485845	0.38392096313565	0.126296411797007	0.00236703371197037	0.0219483182386215	TCEA1	ENSG00000187735	6917
417.552660919651	-0.44612587969577	0.146826079261431	0.00237786849613523	0.0220418719218554	MED20	ENSG00000124641	9477
674.281159518488	0.519241287770324	0.171016584108199	0.00239576974093412	0.0221946332240635	MPC2	ENSG00000143158	25874
1545.36796502952	0.547431359872268	0.180301822749291	0.00239584948431555	0.0221946332240635	VKORC1L1	ENSG00000196715	154807
243.121895350169	-0.466405048907411	0.153630763571585	0.00239832277238157	0.0222036331807524	THOC1	ENSG00000079134	9984
40.2428805989742	1.46440161041975	0.482351611819166	0.00239768844684946	0.0222036331807524	PTHLH	ENSG00000087494	5744
2308.24723829961	0.419347226467649	0.138204276383102	0.00241129306622167	0.0223167248726682	PAK2	ENSG00000180370	5062
11424.5740945655	0.613276110568895	0.202153257009213	0.00241559575250702	0.0223495514398099	NA	ENSG00000112096	NA
814.186008669201	-0.528432315740489	0.174199163483567	0.00241738605340039	0.0223569288417572	PPP2R3A	ENSG00000073711	5523
52.0290464295144	-0.806577758286477	0.265896251949308	0.00241790525654175	0.0223569288417572	NA	ENSG00000213148	NA
277.379825738691	-0.382548514181297	0.126144819190735	0.0024244569681514	0.0224105009528718	CWC25	ENSG00000108296	54883
1082.9807391744	0.296165436581426	0.0976814407726795	0.00242977864013491	0.022445658978066	FTO	ENSG00000140718	79068
3790.56775969028	-0.68648364400513	0.226546669817937	0.0024438496803024	0.0225674501380583	PTMS	ENSG00000159335	5763
761.344061840894	-0.415605409852752	0.137161907659129	0.0024452522909144	0.0225674501380583	BANF1	ENSG00000175334	8815
84.9024171669079	0.595448434073822	0.196512468426158	0.00244489242186586	0.0225674501380583	NA	ENSG00000266753	NA
60.3596403455962	0.676588047496553	0.223329743779727	0.00244920457293246	0.0225968733920789	SH3BGR	ENSG00000185437	6450
927.906708751219	0.808145799982454	0.266769476962101	0.00245057202173648	0.0226024375180124	NA	ENSG00000174028	NA
583.536805452489	0.95409989912368	0.315052269618471	0.00245863778575305	0.0226697596896531	DCLK1	ENSG00000133083	9201
2132.23826609174	0.864007332228512	0.285342827009478	0.00246208773840219	0.0226857851881446	SLC2A1	ENSG00000117394	6513
75.7693407857881	1.48891085981282	0.491708903711346	0.00246151084759208	0.0226857851881446	L1CAM	ENSG00000198910	3897
125.108926768728	0.528689962196451	0.174606728760341	0.00246267739107014	0.0226857851881446	NA	ENSG00000251107	NA
207.108828753763	-0.676259546356858	0.22341509196725	0.00247059568299845	0.0227516394725208	TSLP	ENSG00000145777	85480
412.225200892535	-0.45482512531466	0.150310410564245	0.00247889615732057	0.0228209711618833	STK36	ENSG00000163482	27148
11.3482150749754	-1.49389709674862	0.49388305472139	0.00248798201953519	0.0228974878050593	LOC642846	ENSG00000111788	642846
